trade_date,shibor_3m,shibor_ma20,shibor_signal,regime_state,year,month
2018-06-04,4.341,4.16477,4.341,Risk-Off,2018,6
2018-06-05,4.346,4.1821,4.346,Risk-Off,2018,6
2018-06-06,4.354,4.19915,4.354,Risk-Off,2018,6
2018-06-07,4.35,4.21495,4.35,Risk-Off,2018,6
2018-06-08,4.351,4.23,4.351,Risk-Off,2018,6
2018-06-11,4.353,4.24465,4.353,Risk-Off,2018,6
2018-06-12,4.352,4.25865,4.352,Risk-Off,2018,6
2018-06-13,4.351,4.2721,4.351,Risk-Off,2018,6
2018-06-14,4.351,4.284599999999999,4.351,Risk-Off,2018,6
2018-06-15,4.352,4.294849999999999,4.352,Risk-Off,2018,6
2018-06-19,4.346,4.3046,4.346,Risk-Off,2018,6
2018-06-20,4.334,4.3133,4.334,Risk-Off,2018,6
2018-06-21,4.329,4.3211,4.329,Risk-Off,2018,6
2018-06-22,4.305,4.326700000000001,4.305,Risk-Off,2018,6
2018-06-25,4.272,4.329549999999999,4.272,Risk-Off,2018,6
2018-06-26,4.261,4.330500000000001,4.261,Risk-Off,2018,6
2018-06-27,4.242,4.3285,4.242,Risk-Off,2018,6
2018-06-28,4.192,4.3225,4.192,Risk-Off,2018,6
2018-06-29,4.155,4.3138000000000005,4.155,Risk-Off,2018,6
2018-07-02,4.104,4.30205,4.104,Risk-Off,2018,7
2018-07-03,3.9944,4.28472,3.9944,Risk-Off,2018,7
2018-07-04,3.919,4.26337,3.919,Risk-Off,2018,7
2018-07-05,3.818,4.23657,3.818,Risk-Off,2018,7
2018-07-06,3.74,4.20607,3.74,Risk-Off,2018,7
2018-07-09,3.682,4.17262,3.682,Risk-Off,2018,7
2018-07-10,3.649,4.1374200000000005,3.649,Risk-Off,2018,7
2018-07-11,3.632,4.10142,3.632,Risk-Off,2018,7
2018-07-12,3.626,4.06517,3.626,Risk-Off,2018,7
2018-07-13,3.613,4.028270000000001,3.613,Risk-Off,2018,7
2018-07-16,3.608,3.99107,3.608,Risk-Off,2018,7
2018-07-17,3.601,3.953819999999999,3.601,Risk-Off,2018,7
2018-07-18,3.588,3.91652,3.588,Risk-Off,2018,7
2018-07-19,3.561,3.87812,3.561,Risk-Off,2018,7
2018-07-20,3.536,3.839669999999999,3.536,Risk-Off,2018,7
2018-07-23,3.503,3.80122,3.503,Risk-On,2018,7
2018-07-24,3.475,3.76192,3.475,Risk-On,2018,7
2018-07-25,3.419,3.72077,3.419,Risk-On,2018,7
2018-07-26,3.363,3.67932,3.363,Risk-On,2018,7
2018-07-27,3.303,3.636719999999999,3.303,Risk-On,2018,7
2018-07-30,3.233,3.59317,3.233,Risk-On,2018,7
2018-07-31,3.174,3.55215,3.174,Risk-On,2018,7
2018-08-01,3.119,3.51215,3.119,Risk-On,2018,8
2018-08-02,3.056,3.4740500000000005,3.056,Risk-On,2018,8
2018-08-03,3.003,3.4372,3.003,Risk-On,2018,8
2018-08-06,2.954,3.4008000000000003,2.954,Risk-On,2018,8
2018-08-07,2.895,3.3631,2.895,Risk-On,2018,8
2018-08-08,2.842,3.3236,2.842,Risk-On,2018,8
2018-08-09,2.816,3.2831,2.816,Risk-On,2018,8
2018-08-10,2.801,3.2425000000000006,2.801,Risk-On,2018,8
2018-08-13,2.791,3.20165,2.791,Risk-On,2018,8
2018-08-14,2.799,3.16155,2.799,Risk-On,2018,8
2018-08-15,2.807,3.1225,2.807,Risk-On,2018,8
2018-08-16,2.813,3.0851,2.813,Risk-On,2018,8
2018-08-17,2.817,3.04915,2.817,Risk-On,2018,8
2018-08-20,2.83,3.0155,2.83,Risk-On,2018,8
2018-08-21,2.856,2.98455,2.856,Risk-On,2018,8
2018-08-22,2.878,2.9575,2.878,Risk-On,2018,8
2018-08-23,2.887,2.9337,2.887,Risk-On,2018,8
2018-08-24,2.889,2.9130000000000003,2.889,Risk-On,2018,8
2018-08-27,2.895,2.8961,2.895,Risk-On,2018,8
2018-08-28,2.899,2.88235,2.899,Risk-On,2018,8
2018-08-29,2.897,2.87125,2.897,Risk-On,2018,8
2018-08-30,2.894,2.86315,2.894,Risk-On,2018,8
2018-08-31,2.894,2.8577000000000004,2.894,Risk-On,2018,8
2018-09-03,2.887,2.85435,2.887,Risk-On,2018,9
2018-09-04,2.878,2.8535,2.878,Risk-On,2018,9
2018-09-05,2.85,2.8539000000000003,2.85,Risk-On,2018,9
2018-09-06,2.845,2.85535,2.845,Risk-On,2018,9
2018-09-07,2.851,2.85785,2.851,Risk-On,2018,9
2018-09-10,2.842,2.8604,2.842,Risk-On,2018,9
2018-09-11,2.848,2.86285,2.848,Risk-On,2018,9
2018-09-12,2.846,2.8648,2.846,Risk-On,2018,9
2018-09-13,2.843,2.8663,2.843,Risk-On,2018,9
2018-09-14,2.83,2.86695,2.83,Risk-On,2018,9
2018-09-17,2.822,2.86655,2.822,Risk-On,2018,9
2018-09-18,2.82,2.86475,2.82,Risk-On,2018,9
2018-09-19,2.818,2.86175,2.818,Risk-On,2018,9
2018-09-20,2.812,2.858,2.812,Risk-On,2018,9
2018-09-21,2.815,2.8543,2.815,Risk-On,2018,9
2018-09-25,2.827,2.8509,2.827,Risk-On,2018,9
2018-09-26,2.83,2.84745,2.83,Risk-On,2018,9
2018-09-27,2.838,2.8445,2.838,Risk-On,2018,9
2018-09-28,2.843,2.84195,2.843,Risk-On,2018,9
2018-10-08,2.836,2.83545,2.836,Risk-On,2018,10
2018-10-09,2.816,2.83375,2.816,Risk-On,2018,10
2018-10-10,2.81,2.832,2.81,Risk-On,2018,10
2018-10-11,2.801,2.8295,2.801,Risk-On,2018,10
2018-10-12,2.8,2.8274,2.8,Risk-On,2018,10
2018-10-15,2.801,2.82505,2.801,Risk-On,2018,10
2018-10-16,2.8,2.82275,2.8,Risk-On,2018,10
2018-10-17,2.818,2.8215,2.818,Risk-On,2018,10
2018-10-18,2.832,2.8216,2.832,Risk-On,2018,10
2018-10-19,2.842,2.8226,2.842,Risk-On,2018,10
2018-10-22,2.871,2.82515,2.871,Risk-On,2018,10
2018-10-23,2.903,2.8294,2.903,Risk-On,2018,10
2018-10-24,2.924,2.835,2.924,Risk-On,2018,10
2018-10-25,2.948,2.84165,2.948,Risk-On,2018,10
2018-10-26,2.952,2.8479,2.952,Risk-On,2018,10
2018-10-29,2.958,2.8543000000000003,2.958,Risk-On,2018,10
2018-10-30,2.957,2.86025,2.957,Risk-On,2018,10
2018-10-31,2.963,2.86625,2.963,Risk-On,2018,10
2018-11-01,2.976,2.87275,2.976,Risk-On,2018,11
2018-11-02,2.981,2.87945,2.981,Risk-On,2018,11
2018-11-05,2.986,2.88695,2.986,Risk-On,2018,11
2018-11-06,2.991,2.8957,2.991,Risk-On,2018,11
2018-11-07,2.997,2.90505,2.997,Risk-On,2018,11
2018-11-08,3.0,2.915,3.0,Risk-On,2018,11
2018-11-09,3.001,2.92505,3.001,Risk-On,2018,11
2018-11-12,3.001,2.93505,3.001,Risk-On,2018,11
2018-11-13,3.004,2.94525,3.004,Risk-On,2018,11
2018-11-14,3.008,2.95475,3.008,Risk-On,2018,11
2018-11-15,3.01,2.96365,3.01,Risk-On,2018,11
2018-11-16,3.023,2.9727,3.023,Risk-On,2018,11
2018-11-19,3.035,2.9809,3.035,Risk-On,2018,11
2018-11-20,3.053,2.9884,3.053,Risk-On,2018,11
2018-11-21,3.06,2.9952,3.06,Risk-On,2018,11
2018-11-22,3.064,3.0010000000000003,3.064,Risk-On,2018,11
2018-11-23,3.073,3.0070500000000004,3.073,Risk-On,2018,11
2018-11-26,3.085,3.0134,3.085,Risk-On,2018,11
2018-11-27,3.096,3.02035,3.096,Risk-On,2018,11
2018-11-28,3.104,3.0274,3.104,Risk-On,2018,11
2018-11-29,3.1094,3.0340700000000003,3.1094,Risk-On,2018,11
2018-11-30,3.113,3.04067,3.113,Risk-On,2018,11
2018-12-03,3.117,3.04722,3.117,Risk-On,2018,12
2018-12-04,3.126,3.05397,3.126,Risk-On,2018,12
2018-12-05,3.133,3.06077,3.133,Risk-On,2018,12
2018-12-06,3.133,3.06742,3.133,Risk-On,2018,12
2018-12-07,3.136,3.07417,3.136,Risk-On,2018,12
2018-12-10,3.142,3.08122,3.142,Risk-On,2018,12
2018-12-11,3.145,3.08827,3.145,Risk-On,2018,12
2018-12-12,3.147,3.0952200000000003,3.147,Risk-On,2018,12
2018-12-13,3.149,3.10217,3.149,Risk-On,2018,12
2018-12-14,3.156,3.10882,3.156,Risk-On,2018,12
2018-12-17,3.164,3.11527,3.164,Risk-On,2018,12
2018-12-18,3.174,3.12132,3.174,Risk-On,2018,12
2018-12-19,3.181,3.12737,3.181,Risk-On,2018,12
2018-12-20,3.199,3.13412,3.199,Risk-On,2018,12
2018-12-21,3.209,3.14092,3.209,Risk-On,2018,12
2018-12-24,3.23,3.14817,3.23,Risk-On,2018,12
2018-12-25,3.273,3.15702,3.273,Risk-On,2018,12
2018-12-26,3.309,3.16727,3.309,Risk-On,2018,12
2018-12-27,3.339,3.17875,3.339,Risk-On,2018,12
2018-12-28,3.357,3.19095,3.357,Risk-On,2018,12
2019-01-02,3.285,3.19935,3.285,Risk-On,2019,1
2019-01-03,3.246,3.20535,3.246,Risk-On,2019,1
2019-01-04,3.215,3.2094500000000004,3.215,Risk-On,2019,1
2019-01-07,3.141,3.2098500000000003,3.141,Risk-On,2019,1
2019-01-08,3.093,3.2077,3.093,Risk-On,2019,1
2019-01-09,3.065,3.20385,3.065,Risk-On,2019,1
2019-01-10,3.031,3.19815,3.031,Risk-On,2019,1
2019-01-11,3.007,3.19115,3.007,Risk-On,2019,1
2019-01-14,2.984,3.1829,2.984,Risk-On,2019,1
2019-01-15,2.962,3.1732,2.962,Risk-On,2019,1
2019-01-16,2.942,3.1621,2.942,Risk-On,2019,1
2019-01-17,2.93,3.1499,2.93,Risk-On,2019,1
2019-01-18,2.918,3.13675,2.918,Risk-On,2019,1
2019-01-21,2.915,3.1225500000000004,2.915,Risk-On,2019,1
2019-01-22,2.914,3.1078,2.914,Risk-On,2019,1
2019-01-23,2.909,3.09175,2.909,Risk-On,2019,1
2019-01-24,2.904,3.0733,2.904,Risk-On,2019,1
2019-01-25,2.902,3.05295,2.902,Risk-On,2019,1
2019-01-28,2.901,3.03105,2.901,Risk-On,2019,1
2019-01-29,2.9,3.0082,2.9,Risk-On,2019,1
2019-01-30,2.901,2.989,2.901,Risk-On,2019,1
2019-01-31,2.9,2.9717,2.9,Risk-On,2019,1
2019-02-01,2.9,2.95595,2.9,Risk-On,2019,2
2019-02-11,2.898,2.9438,2.898,Risk-On,2019,2
2019-02-12,2.872,2.93275,2.872,Risk-On,2019,2
2019-02-13,2.852,2.9221,2.852,Risk-On,2019,2
2019-02-14,2.83,2.91205,2.83,Risk-On,2019,2
2019-02-15,2.802,2.9018,2.802,Risk-On,2019,2
2019-02-18,2.797,2.89245,2.797,Risk-On,2019,2
2019-02-19,2.778,2.88325,2.778,Risk-On,2019,2
2019-02-20,2.759,2.8741,2.759,Risk-On,2019,2
2019-02-21,2.749,2.86505,2.749,Risk-On,2019,2
2019-02-22,2.749,2.8566000000000003,2.749,Risk-On,2019,2
2019-02-25,2.752,2.84845,2.752,Risk-On,2019,2
2019-02-26,2.756,2.84055,2.756,Risk-On,2019,2
2019-02-27,2.756,2.8329,2.756,Risk-On,2019,2
2019-02-28,2.751,2.82525,2.751,Risk-On,2019,2
2019-03-01,2.75,2.8176499999999995,2.75,Risk-On,2019,3
2019-03-04,2.75,2.8101,2.75,Risk-On,2019,3
2019-03-05,2.75,2.8025999999999995,2.75,Risk-On,2019,3
2019-03-06,2.75,2.79505,2.75,Risk-On,2019,3
2019-03-07,2.751,2.7876000000000003,2.751,Risk-On,2019,3
2019-03-08,2.755,2.78035,2.755,Risk-On,2019,3
2019-03-11,2.7565,2.773275,2.7565,Risk-On,2019,3
2019-03-12,2.761,2.767725,2.761,Risk-On,2019,3
2019-03-13,2.768,2.7635250000000005,2.768,Risk-On,2019,3
2019-03-14,2.777,2.7608749999999995,2.777,Risk-On,2019,3
2019-03-15,2.799,2.760725,2.799,Risk-On,2019,3
2019-03-18,2.814,2.761575,2.814,Risk-On,2019,3
2019-03-19,2.823,2.763825,2.823,Risk-On,2019,3
2019-03-20,2.833,2.767525,2.833,Risk-On,2019,3
2019-03-21,2.838,2.7719750000000003,2.838,Risk-On,2019,3
2019-03-22,2.837,2.776375,2.837,Risk-On,2019,3
2019-03-25,2.836,2.780575,2.836,Risk-On,2019,3
2019-03-26,2.828,2.7841750000000003,2.828,Risk-On,2019,3
2019-03-27,2.819,2.787325,2.819,Risk-On,2019,3
2019-03-28,2.807,2.790125,2.807,Risk-On,2019,3
2019-03-29,2.801,2.792675,2.801,Risk-On,2019,3
2019-04-01,2.795,2.794925,2.795,Risk-On,2019,4
2019-04-02,2.786,2.796725,2.786,Risk-On,2019,4
2019-04-03,2.767,2.797575,2.767,Risk-On,2019,4
2019-04-04,2.758,2.797925,2.758,Risk-On,2019,4
2019-04-08,2.754,2.7978750000000003,2.754,Risk-On,2019,4
2019-04-09,2.751,2.7976,2.751,Risk-On,2019,4
2019-04-10,2.755,2.7973,2.755,Risk-On,2019,4
2019-04-11,2.76,2.7969,2.76,Risk-On,2019,4
2019-04-12,2.761,2.7961,2.761,Risk-On,2019,4
2019-04-15,2.768,2.79455,2.768,Risk-On,2019,4
2019-04-16,2.774,2.79255,2.774,Risk-On,2019,4
2019-04-17,2.787,2.79075,2.787,Risk-On,2019,4
2019-04-18,2.806,2.7894,2.806,Risk-On,2019,4
2019-04-19,2.817,2.78835,2.817,Risk-On,2019,4
2019-04-22,2.822,2.7876000000000003,2.822,Risk-On,2019,4
2019-04-23,2.833,2.78745,2.833,Risk-On,2019,4
2019-04-24,2.855,2.7888,2.855,Risk-On,2019,4
2019-04-25,2.88,2.79185,2.88,Risk-On,2019,4
2019-04-26,2.896,2.7963,2.896,Risk-On,2019,4
2019-04-29,2.923,2.8024,2.923,Risk-On,2019,4
2019-04-30,2.93,2.80915,2.93,Risk-On,2019,4
2019-05-06,2.934,2.8165500000000003,2.934,Risk-On,2019,5
2019-05-07,2.922,2.8243,2.922,Risk-On,2019,5
2019-05-08,2.91,2.8319,2.91,Risk-On,2019,5
2019-05-09,2.903,2.83935,2.903,Risk-On,2019,5
2019-05-10,2.895,2.84655,2.895,Risk-On,2019,5
2019-05-13,2.889,2.85325,2.889,Risk-On,2019,5
2019-05-14,2.891,2.8598000000000003,2.891,Risk-On,2019,5
2019-05-15,2.893,2.8664,2.893,Risk-On,2019,5
2019-05-16,2.896,2.8728,2.896,Risk-On,2019,5
2019-05-17,2.9,2.8791,2.9,Risk-On,2019,5
2019-05-20,2.9,2.88475,2.9,Risk-On,2019,5
2019-05-21,2.9,2.88945,2.9,Risk-On,2019,5
2019-05-22,2.903,2.89375,2.903,Risk-On,2019,5
2019-05-23,2.901,2.8977,2.901,Risk-On,2019,5
2019-05-24,2.902,2.90115,2.902,Risk-On,2019,5
2019-05-27,2.904,2.9036,2.904,Risk-On,2019,5
2019-05-28,2.915,2.90535,2.915,Risk-On,2019,5
2019-05-29,2.917,2.9064,2.917,Risk-On,2019,5
2019-05-30,2.916,2.90605,2.916,Risk-On,2019,5
2019-05-31,2.912,2.90515,2.912,Risk-On,2019,5
2019-06-03,2.904,2.90365,2.904,Risk-On,2019,6
2019-06-04,2.902,2.90265,2.902,Risk-On,2019,6
2019-06-05,2.916,2.90295,2.916,Risk-On,2019,6
2019-06-06,2.924,2.904,2.924,Risk-On,2019,6
2019-06-10,2.932,2.90585,2.932,Risk-On,2019,6
2019-06-11,2.94,2.9084,2.94,Risk-On,2019,6
2019-06-12,2.943,2.911,2.943,Risk-On,2019,6
2019-06-13,2.944,2.91355,2.944,Risk-On,2019,6
2019-06-14,2.947,2.9161,2.947,Risk-On,2019,6
2019-06-17,2.947,2.9184499999999995,2.947,Risk-On,2019,6
2019-06-18,2.943,2.9206,2.943,Risk-On,2019,6
2019-06-19,2.929,2.92205,2.929,Risk-On,2019,6
2019-06-20,2.911,2.92245,2.911,Risk-On,2019,6
2019-06-21,2.895,2.92215,2.895,Risk-On,2019,6
2019-06-24,2.859,2.9200000000000004,2.859,Risk-On,2019,6
2019-06-25,2.809,2.91525,2.809,Risk-On,2019,6
2019-06-26,2.758,2.9074,2.758,Risk-On,2019,6
2019-06-27,2.722,2.89765,2.722,Risk-On,2019,6
2019-06-28,2.708,2.8872500000000003,2.708,Risk-On,2019,6
2019-07-01,2.681,2.8757,2.681,Risk-On,2019,7
2019-07-02,2.657,2.86335,2.657,Risk-On,2019,7
2019-07-03,2.641,2.8503,2.641,Risk-On,2019,7
2019-07-04,2.627,2.83585,2.627,Risk-On,2019,7
2019-07-05,2.606,2.81995,2.606,Risk-On,2019,7
2019-07-08,2.603,2.8035,2.603,Risk-On,2019,7
2019-07-09,2.601,2.78655,2.601,Risk-On,2019,7
2019-07-10,2.6,2.7694,2.6,Risk-On,2019,7
2019-07-11,2.6,2.7522,2.6,Risk-On,2019,7
2019-07-12,2.6,2.73485,2.6,Risk-On,2019,7
2019-07-15,2.6,2.7175,2.6,Risk-On,2019,7
2019-07-16,2.609,2.7008,2.609,Risk-On,2019,7
2019-07-17,2.613,2.685,2.613,Risk-On,2019,7
2019-07-18,2.623,2.6706000000000003,2.623,Risk-On,2019,7
2019-07-19,2.631,2.6574,2.631,Risk-On,2019,7
2019-07-22,2.628,2.64585,2.628,Risk-On,2019,7
2019-07-23,2.628,2.6368,2.628,Risk-On,2019,7
2019-07-24,2.625,2.6301499999999995,2.625,Risk-On,2019,7
2019-07-25,2.625,2.6253,2.625,Risk-On,2019,7
2019-07-26,2.629,2.62135,2.629,Risk-On,2019,7
2019-07-29,2.631,2.61885,2.631,Risk-On,2019,7
2019-07-30,2.636,2.6178,2.636,Risk-On,2019,7
2019-07-31,2.644,2.61795,2.644,Risk-On,2019,7
2019-08-01,2.646,2.6189,2.646,Risk-On,2019,8
2019-08-02,2.649,2.62105,2.649,Risk-On,2019,8
2019-08-05,2.646,2.6232,2.646,Risk-On,2019,8
2019-08-06,2.635,2.6249,2.635,Risk-On,2019,8
2019-08-07,2.623,2.62605,2.623,Risk-On,2019,8
2019-08-08,2.618,2.62695,2.618,Risk-On,2019,8
2019-08-09,2.618,2.62785,2.618,Risk-On,2019,8
2019-08-12,2.625,2.6291,2.625,Risk-On,2019,8
2019-08-13,2.644,2.63085,2.644,Risk-On,2019,8
2019-08-14,2.656,2.633,2.656,Risk-On,2019,8
2019-08-15,2.661,2.6349,2.661,Risk-On,2019,8
2019-08-16,2.666,2.6366500000000004,2.666,Risk-On,2019,8
2019-08-19,2.669,2.6387,2.669,Risk-On,2019,8
2019-08-20,2.671,2.64085,2.671,Risk-On,2019,8
2019-08-21,2.674,2.6433,2.674,Risk-On,2019,8
2019-08-22,2.682,2.64615,2.682,Risk-On,2019,8
2019-08-23,2.69,2.6492,2.69,Risk-On,2019,8
2019-08-26,2.694,2.65235,2.694,Risk-On,2019,8
2019-08-27,2.7,2.6555500000000003,2.7,Risk-On,2019,8
2019-08-28,2.702,2.65845,2.702,Risk-On,2019,8
2019-08-29,2.7002,2.66116,2.7002,Risk-On,2019,8
2019-08-30,2.701,2.6637600000000003,2.701,Risk-On,2019,8
2019-09-02,2.7,2.66646,2.7,Risk-On,2019,9
2019-09-03,2.701,2.66976,2.701,Risk-On,2019,9
2019-09-04,2.702,2.67371,2.702,Risk-On,2019,9
2019-09-05,2.704,2.67801,2.704,Risk-On,2019,9
2019-09-06,2.708,2.68251,2.708,Risk-On,2019,9
2019-09-09,2.707,2.68661,2.707,Risk-On,2019,9
2019-09-10,2.707,2.68976,2.707,Risk-On,2019,9
2019-09-11,2.707,2.69231,2.707,Risk-On,2019,9
2019-09-12,2.709,2.69471,2.709,Risk-On,2019,9
2019-09-16,2.71,2.69691,2.71,Risk-On,2019,9
2019-09-17,2.708,2.6988600000000003,2.708,Risk-On,2019,9
2019-09-18,2.706,2.70061,2.706,Risk-On,2019,9
2019-09-19,2.709,2.70236,2.709,Risk-On,2019,9
2019-09-20,2.717,2.70411,2.717,Risk-On,2019,9
2019-09-23,2.725,2.7058600000000004,2.725,Risk-On,2019,9
2019-09-24,2.729,2.70761,2.729,Risk-On,2019,9
2019-09-25,2.729,2.70906,2.729,Risk-On,2019,9
2019-09-26,2.732,2.71056,2.732,Risk-On,2019,9
2019-09-27,2.726,2.71185,2.726,Risk-On,2019,9
2019-09-30,2.728,2.7132,2.728,Risk-On,2019,9
2019-10-08,2.724,2.7144000000000004,2.724,Risk-On,2019,10
2019-10-09,2.72,2.71535,2.72,Risk-On,2019,10
2019-10-10,2.718,2.7161500000000003,2.718,Risk-On,2019,10
2019-10-11,2.718,2.71685,2.718,Risk-On,2019,10
2019-10-14,2.722,2.71755,2.722,Risk-On,2019,10
2019-10-15,2.731,2.7187500000000004,2.731,Risk-On,2019,10
2019-10-16,2.732,2.72,2.732,Risk-On,2019,10
2019-10-17,2.736,2.72145,2.736,Risk-On,2019,10
2019-10-18,2.746,2.7233,2.746,Risk-On,2019,10
2019-10-21,2.763,2.72595,2.763,Risk-On,2019,10
2019-10-22,2.793,2.7302,2.793,Risk-On,2019,10
2019-10-23,2.808,2.7353,2.808,Risk-On,2019,10
2019-10-24,2.824,2.74105,2.824,Risk-On,2019,10
2019-10-25,2.831,2.74675,2.831,Risk-On,2019,10
2019-10-28,2.84,2.7525,2.84,Risk-On,2019,10
2019-10-29,2.847,2.7584,2.847,Risk-On,2019,10
2019-10-30,2.864,2.76515,2.864,Risk-On,2019,10
2019-10-31,2.887,2.7729000000000004,2.887,Risk-On,2019,10
2019-11-01,2.897,2.78145,2.897,Risk-On,2019,11
2019-11-04,2.919,2.791,2.919,Risk-On,2019,11
2019-11-05,2.933,2.80145,2.933,Risk-On,2019,11
2019-11-06,2.948,2.81285,2.948,Risk-On,2019,11
2019-11-07,2.953,2.8246,2.953,Risk-On,2019,11
2019-11-08,2.953,2.83635,2.953,Risk-On,2019,11
2019-11-11,2.955,2.848,2.955,Risk-On,2019,11
2019-11-12,2.965,2.8597,2.965,Risk-On,2019,11
2019-11-13,2.981,2.87215,2.981,Risk-On,2019,11
2019-11-14,3.0,2.88535,3.0,Risk-On,2019,11
2019-11-15,3.02,2.89905,3.02,Risk-On,2019,11
2019-11-18,3.032,2.9125,3.032,Risk-On,2019,11
2019-11-19,3.033,2.9245,3.033,Risk-On,2019,11
2019-11-20,3.032,2.9357,3.032,Risk-On,2019,11
2019-11-21,3.034,2.9462,3.034,Risk-On,2019,11
2019-11-22,3.037,2.9565,3.037,Risk-On,2019,11
2019-11-25,3.029,2.96595,3.029,Risk-On,2019,11
2019-11-26,3.02,2.9746,3.02,Risk-On,2019,11
2019-11-27,3.019,2.98235,3.019,Risk-On,2019,11
2019-11-28,3.016,2.9888,3.016,Risk-On,2019,11
2019-11-29,3.017,2.9948,3.017,Risk-On,2019,11
2019-12-02,3.017,2.9997,3.017,Risk-On,2019,12
2019-12-03,3.015,3.0038,3.015,Risk-On,2019,12
2019-12-04,3.019,3.00735,3.019,Risk-On,2019,12
2019-12-05,3.022,3.0108,3.022,Risk-On,2019,12
2019-12-06,3.0245,3.014375,3.0245,Risk-On,2019,12
2019-12-09,3.025,3.017875,3.025,Risk-On,2019,12
2019-12-10,3.028,3.021025,3.028,Risk-On,2019,12
2019-12-11,3.03,3.023475,3.03,Risk-On,2019,12
2019-12-12,3.0305,3.025,3.0305,Risk-On,2019,12
2019-12-13,3.0325,3.025625,3.0325,Risk-On,2019,12
2019-12-16,3.0324,3.025645,3.0324,Risk-On,2019,12
2019-12-17,3.036,3.025795,3.036,Risk-On,2019,12
2019-12-18,3.04,3.026195,3.04,Risk-On,2019,12
2019-12-19,3.043,3.0266450000000003,3.043,Risk-On,2019,12
2019-12-20,3.041,3.026845,3.041,Risk-On,2019,12
2019-12-23,3.04,3.027395,3.04,Risk-On,2019,12
2019-12-24,3.0335,3.0280700000000005,3.0335,Risk-On,2019,12
2019-12-25,3.0325,3.028745,3.0325,Risk-On,2019,12
2019-12-26,3.0295,3.02942,3.0295,Risk-On,2019,12
2019-12-27,3.0255,3.029845,3.0255,Risk-On,2019,12
2019-12-30,3.021,3.0300450000000003,3.021,Risk-On,2019,12
2019-12-31,3.02,3.030295,3.02,Risk-On,2019,12
2020-01-02,2.994,3.029045,2.994,Risk-On,2020,1
2020-01-03,2.96,3.025945,2.96,Risk-On,2020,1
2020-01-06,2.92,3.02072,2.92,Risk-On,2020,1
2020-01-07,2.899,3.0144200000000003,2.899,Risk-On,2020,1
2020-01-08,2.881,3.00707,2.881,Risk-On,2020,1
2020-01-09,2.867,2.99892,2.867,Risk-On,2020,1
2020-01-10,2.864,2.990595,2.864,Risk-On,2020,1
2020-01-13,2.858,2.98187,2.858,Risk-On,2020,1
2020-01-14,2.862,2.97335,2.862,Risk-On,2020,1
2020-01-15,2.865,2.9648000000000003,2.865,Risk-On,2020,1
2020-01-16,2.868,2.9562,2.868,Risk-On,2020,1
2020-01-17,2.868,2.94745,2.868,Risk-On,2020,1
2020-01-20,2.86,2.92955,2.86,Risk-On,2020,1
2020-01-21,2.859,2.920825,2.859,Risk-On,2020,1
2020-01-22,2.858,2.9121,2.858,Risk-On,2020,1
2020-01-23,2.858,2.903525,2.858,Risk-On,2020,1
2020-02-03,2.852,2.89485,2.852,Risk-On,2020,2
2020-02-04,2.824,2.885,2.824,Risk-On,2020,2
2020-02-05,2.799,2.87395,2.799,Risk-On,2020,2
2020-02-06,2.776,2.8630500000000003,2.776,Risk-On,2020,2
2020-02-07,2.753,2.8527,2.753,Risk-On,2020,2
2020-02-10,2.723,2.84285,2.723,Risk-On,2020,2
2020-02-11,2.679,2.83185,2.679,Risk-On,2020,2
2020-02-12,2.639,2.81975,2.639,Risk-On,2020,2
2020-02-13,2.605,2.8066500000000003,2.605,Risk-On,2020,2
2020-02-14,2.565,2.7917,2.565,Risk-On,2020,2
2020-02-17,2.545,2.77605,2.545,Risk-On,2020,2
2020-02-18,2.525,2.7592,2.525,Risk-On,2020,2
2020-02-19,2.51,2.7414499999999995,2.51,Risk-On,2020,2
2020-02-20,2.5,2.72305,2.5,Risk-On,2020,2
2020-02-21,2.489,2.7041,2.489,Risk-On,2020,2
2020-02-24,2.476,2.68475,2.476,Risk-On,2020,2
2020-02-25,2.459,2.6647,2.459,Risk-On,2020,2
2020-02-26,2.442,2.64385,2.442,Risk-On,2020,2
2020-02-27,2.433,2.6226,2.433,Risk-On,2020,2
2020-02-28,2.429,2.60115,2.429,Risk-On,2020,2
2020-03-02,2.408,2.57895,2.408,Risk-On,2020,3
2020-03-03,2.375,2.5565,2.375,Risk-On,2020,3
2020-03-04,2.332,2.53315,2.332,Risk-On,2020,3
2020-03-05,2.29,2.50885,2.29,Risk-On,2020,3
2020-03-06,2.258,2.4841,2.258,Risk-On,2020,3
2020-03-09,2.238,2.4598500000000003,2.238,Risk-On,2020,3
2020-03-10,2.225,2.43715,2.225,Risk-On,2020,3
2020-03-11,2.224,2.4164000000000003,2.224,Risk-On,2020,3
2020-03-12,2.223,2.3973,2.223,Risk-On,2020,3
2020-03-13,2.202,2.37915,2.202,Risk-On,2020,3
2020-03-16,2.175,2.36065,2.175,Risk-On,2020,3
2020-03-17,2.145,2.34165,2.145,Risk-On,2020,3
2020-03-18,2.12,2.32215,2.12,Risk-On,2020,3
2020-03-19,2.104,2.30235,2.104,Risk-On,2020,3
2020-03-20,2.087,2.28225,2.087,Risk-On,2020,3
2020-03-23,2.072,2.26205,2.072,Risk-On,2020,3
2020-03-24,2.056,2.2419,2.056,Risk-On,2020,3
2020-03-25,2.01,2.2203,2.01,Risk-On,2020,3
